0	0	1.
0.1	-0.0899157511168371	0.9971908409843073
0.2	-0.1793288081534752	0.9887997683203235
0.3	-0.2677502453372274	0.9749342399447594
0.4	-0.3547176450852617	0.9557676898361366
0.5	-0.4398059282751565	0.931531657490163
0.6000000000000001	-0.5226356543158041	0.9025058995045283
0.7000000000000001	-0.6028784878982346	0.8690073745896234
0.8	-0.6802598420281856	0.8313789776851044
0.9	-0.7545589647005869	0.7899787767502421
1.	-0.825606910471734	0.7451703183038454
1.1	-0.8932829221723292	0.697314358352389
1.2	-0.9575097538617654	0.6467621794580845
1.3	-1.018248415453719	0.5938504948930031
1.4	-1.075492736047955	0.5388978265111743
1.5	-1.129264047576909	0.4822021733499141
1.6	-1.179606197951517	0.4240397560290218
1.7	-1.226581022503021	0.3646646181526567
1.8	-1.270264338176391	0.3043088805428029
1.9	-1.310742477098415	0.2431834691198757
2.	-1.348109343168769	0.1814791664856004
2.1	-1.382463954574486	0.1193678666296437
2.2	-1.413908423760895	0.05700393920455242
2.3	-1.442546321786127	-0.005474366741125834
2.4	-1.468481373953568	-0.06794353021076648
2.5	-1.491816436452317	-0.1302934119136478
2.6	-1.512652708183989	-0.1924259769974711
2.7	-1.531089137137468	-0.2542541005286866
2.8	-1.547221986009958	-0.3157004626052671
2.9	-1.56114452690218	-0.3766965351265855
3.	-1.572946839633826	-0.437181658878872
3.1	-1.582715692435297	-0.4971022073624907
3.2	-1.590534487445527	-0.5564108323980288
3.3	-1.596483256598109	-0.6150657857725516
3.4	-1.600638696147768	-0.673030310848133
3.5	-1.6030742303268	-0.7302720980176444
3.6	-1.603860096480584	-0.7867627980574945
3.7	-1.603063445565604	-0.8424775877200846
3.8	-1.600748453151974	-0.8973947822771199
3.9	-1.59697643709938	-0.9514954901310437
4.	-1.591805978909371	-1.004763305029794
4.100000000000001	-1.585293046431441	-1.057184031832361
4.2	-1.577491116143514	-1.10874544216801
4.3	-1.568451293663137	-1.159437056703769
4.4	-1.558222431493656	-1.209249951079133
4.5	-1.546851243286312	-1.258176582882531
4.600000000000001	-1.534382414118056	-1.306210637330815
4.7	-1.520858706457038	-1.353346889571878
4.800000000000001	-1.506321061622203	-1.399581081762954
4.9	-1.490808696647688	-1.444909813285064
5.	-1.474359196542623	-1.489330442639512
5.100000000000001	-1.457008601997546	-1.532840999737179
5.2	-1.438791492633726	-1.575440107437816
5.300000000000001	-1.419741065924553	-1.617126911326284
5.4	-1.399889211941289	-1.65790101682762
5.5	-1.379266584091029	-1.697762432864503
5.600000000000001	-1.357902666024286	-1.736711521350599
5.7	-1.335825834894564	-1.774748951892834
5.800000000000001	-1.313063421153716	-1.811875661145855
5.9	-1.289641765065552	-1.848092816324151
6.	-1.265586270116921	-1.883401782432212
6.100000000000001	-1.240921453500637	-1.917804092821718
