0	-1.	0
0.1	-0.9971908409843073	-0.0899157511168371
0.2	-0.9887997683203235	-0.1793288081534752
0.3	-0.9749342399447594	-0.2677502453372274
0.4	-0.9557676898361366	-0.3547176450852617
0.5	-0.931531657490163	-0.4398059282751565
0.6000000000000001	-0.9025058995045283	-0.5226356543158041
0.7000000000000001	-0.8690073745896234	-0.6028784878982346
0.8	-0.8313789776851044	-0.6802598420281856
0.9	-0.7899787767502421	-0.7545589647005869
1.	-0.7451703183038454	-0.825606910471734
1.1	-0.697314358352389	-0.8932829221723292
1.2	-0.6467621794580845	-0.9575097538617654
1.3	-0.5938504948930031	-1.018248415453719
1.4	-0.5388978265111743	-1.075492736047955
1.5	-0.4822021733499141	-1.129264047576909
1.6	-0.4240397560290218	-1.179606197951517
1.7	-0.3646646181526567	-1.226581022503021
1.8	-0.3043088805428029	-1.270264338176391
1.9	-0.2431834691198757	-1.310742477098415
2.	-0.1814791664856004	-1.348109343168769
2.1	-0.1193678666296437	-1.382463954574486
2.2	-0.05700393920455242	-1.413908423760895
2.3	0.005474366741125834	-1.442546321786127
2.4	0.06794353021076648	-1.468481373953568
2.5	0.1302934119136478	-1.491816436452317
2.6	0.1924259769974711	-1.512652708183989
2.7	0.2542541005286866	-1.531089137137468
2.8	0.3157004626052671	-1.547221986009958
2.9	0.3766965351265855	-1.56114452690218
3.	0.437181658878872	-1.572946839633826
3.1	0.4971022073624907	-1.582715692435297
3.2	0.5564108323980288	-1.590534487445527
3.3	0.6150657857725516	-1.596483256598109
3.4	0.673030310848133	-1.600638696147768
3.5	0.7302720980176444	-1.6030742303268
3.6	0.7867627980574945	-1.603860096480584
3.7	0.8424775877200846	-1.603063445565604
3.8	0.8973947822771199	-1.600748453151974
3.9	0.9514954901310437	-1.59697643709938
4.	1.004763305029794	-1.591805978909371
4.100000000000001	1.057184031832361	-1.585293046431441
4.2	1.10874544216801	-1.577491116143514
4.3	1.159437056703769	-1.568451293663137
4.4	1.209249951079133	-1.558222431493656
4.5	1.258176582882531	-1.546851243286312
4.600000000000001	1.306210637330815	-1.534382414118056
4.7	1.353346889571878	-1.520858706457038
4.800000000000001	1.399581081762954	-1.506321061622203
4.9	1.444909813285064	-1.490808696647688
5.	1.489330442639512	-1.474359196542623
5.100000000000001	1.532840999737179	-1.457008601997546
5.2	1.575440107437816	-1.438791492633726
5.300000000000001	1.617126911326284	-1.419741065924553
5.4	1.65790101682762	-1.399889211941289
5.5	1.697762432864503	-1.379266584091029
5.600000000000001	1.736711521350599	-1.357902666024286
5.7	1.774748951892834	-1.335825834894564
5.800000000000001	1.811875661145855	-1.313063421153716
5.9	1.848092816324151	-1.289641765065552
6.	1.883401782432212	-1.265586270116921
6.100000000000001	1.917804092821718	-1.240921453500637
6.2	1.951301422727722	-1.215670993838873
6.300000000000001	1.983895565473905	-1.189857776309043
6.4	2.015588411070618	-1.163503935327263
6.5	2.046381926959353	-1.136630894937225
6.600000000000001	2.076278140683737	-1.109259407045024
6.7	2.105279124290659	-1.081409587633208
6.800000000000001	2.133386980285981	-1.05310095108016
6.9	2.160603828987854	-1.024352442703989
7.	2.186931797137126	-0.9951824696433736
7.100000000000001	2.212373007638985	-0.9656089301813819
7.2	2.236929570323073	-0.935649241612128
7.300000000000001	2.260603573620937	-0.9053203667443034
7.4	2.283397077070072	-0.8746388391300934
7.5	2.305312104563082	-0.8436207871027683
7.600000000000001	2.326350638268786	-0.8122819567013465
7.7	2.3465146131595	-0.7806377335561171
7.800000000000001	2.365805912085379	-0.7487031638044994
7.9	2.384226361342628	-0.7164929741026964
8.	2.401777726687762	-0.6840215907948285
8.1	2.418461709754859	-0.6513031582977477
8.200000000000001	2.434279944837083	-0.6183515567564706
8.300000000000001	2.449233995997632	-0.5851804190221573
8.4	2.463325354478749	-0.5518031470017563
8.5	2.47655543638062	-0.5182329274258645
8.6	2.488925580584827	-0.4844827470789547
8.700000000000001	2.500437046899604	-0.4505654075339302
8.800000000000001	2.511091014406514	-0.4164935394309511
8.9	2.520888579990294	-0.3822796163386245
9.	2.529830757035553	-0.3479359682339713
9.1	2.537918474275815	-0.3134747946360449
9.200000000000001	2.545152574782022	-0.2789081774266849
9.300000000000001	2.551533815079118	-0.2442480933906614
9.4	2.557062864380734	-0.209506426506308
9.5	2.561740303933292	-0.1746949800168105
9.600000000000001	2.565566626462046	-0.1398254883113904
9.700000000000001	2.568542235712732	-0.1049096286449267
9.800000000000001	2.570667446083552	-0.06995903272387859
9.9	2.571942482343261	-0.03498529818588901
10.	2.572367479432098	1.305487835889796e-15
10.1	2.57194248234326	0.03498529818589279
10.2	2.570667446083552	0.06995903272388238
10.3	2.568542235712732	0.1049096286449304
10.4	2.565566626462046	0.1398254883113939
10.5	2.561740303933291	0.1746949800168134
10.6	2.557062864380734	0.2095064265063118
10.7	2.551533815079118	0.244248093390665
10.8	2.545152574782021	0.278908177426689
10.9	2.537918474275814	0.3134747946360477
11.	2.529830757035552	0.3479359682339744
11.1	2.520888579990293	0.382279616338628
11.2	2.511091014406513	0.4164935394309548
11.3	2.500437046899602	0.4505654075339335
11.4	2.488925580584826	0.4844827470789577
11.5	2.476555436380619	0.5182329274258676
